unitid,year,instatetuition,costs,faculty,white_cohortsize
150534,2007,23710,66,177,510
150534,2008,25130,64,176,490
150534,2009,26010,65,172,574
150534,2010,27310,67,174,570
150668,1991,7720,14,72,167
150668,1992,8310,14,74,177
150668,1993,8770,15,84,196
150668,1994,9420,24,82,166
150668,1995,9900,19,74,192
150668,1996,10900,19,74,182
150668,1997,11450,17,67,180
150668,1998,12150,17,72,181
150668,1999,12320,19,76,190
150668,2000,12870,20,77,158
150668,2001,13600,22,78,140
150668,2002,14700,25,75,107
150668,2003,16320,25,69,157
150668,2004,18200,25,65,143
150668,2005,19300,26,72,162
150668,2006,20300,26,73,172
150668,2007,21300,28,71,160
150668,2008,22300,30,67,131
150668,2009,23400,30,67,196
150668,2010,24500,29,72,128
150941,1991,7890,9,38,144
150941,1992,8730,9,37,138
150941,1993,9490,10,38,117
150941,1994,10200,10,40,109
150941,1995,10800,11,40,180
150941,1996,11520,13,41,169
150941,1997,12180,14,43,193
150941,1998,12250,16,49,221
150941,1999,12780,13,52,214
150941,2000,13540,15,53,200
150941,2001,14270,16,55,212
150941,2002,15520,17,56,224
150941,2003,16120,18,54,184
150941,2004,18060,18,57,196
150941,2005,18060,19,61,219
150941,2006,18420,20,61,238
150941,2007,18980,21,61,233
150941,2008,19840,22,60,249
150941,2009,20820,24,62,229
150941,2010,21850,24,60,231
151102,1991,1981,46,301,1052
151102,1992,2144,51,307,1050
151102,1993,2310,63,306,1114
151102,1994,2495,53,300,1040
151102,1995,2709,54,307,977
151102,1996,3006,56,299,1094
151102,1997,3213,60,299,1086
151102,1998,3350,64,299,1166
151102,1999,3159,68,307,1199
151102,2000,3446,74,310,1248
151102,2001,2815,76,313,1307
151102,2002,3384,74,310,1296
151102,2003,4108,83,323,1218
151102,2004,4266,91,315,1352
151102,2005,4523,105,306,1334
151102,2006,4793,121,317,1407
151102,2007,4982,107,338,1555
151102,2008,5181,123,342,1614
151102,2009,5441,123,342,1642
151102,2010,5712,135,377,1654
151111,1991,2277,626,696,1313
151111,1992,2461,727,686,1300
151111,1993,2634,729,688,1342
151111,1994,2978,788,686,1287
151111,1995,3156,814,672,1610
151111,1996,3300,535,680,1733
151111,1997,3441,585,705,1784
151111,1998,3576,632,689,2164
151111,1999,3432,657,683,2126
151111,2000,3570,711,708,2081
151111,2001,3839,768,734,1911
151111,2002,4183,776,809,1887
151111,2003,5151,843,787,1964
151111,2004,5357,846,854,1849
151111,2005,5625,945,711,1895
151111,2006,5924,994,736,1992
151111,2007,6221,990,738,2202
151111,2008,6531,1014,758,2204
151111,2009,6923,1071,789,2230
151111,2010,7255,1059,801,2036
151306,1991,1808,30,158,1030
151306,1992,2062,33,168,1014
151306,1993,2163,36,181,1096
151306,1994,2240,38,201,1028
151306,1995,2285,45,205,1305
151306,1996,2415,48,211,1496
151306,1997,2565,55,220,1734
151306,1998,2780,63,238,1473
151306,1999,2768,70,253,1591
151306,2000,2626,78,258,1612
151306,2001,2774,81,264,1788
151306,2002,3051,81,276,1788
151306,2003,3442,85,278,1835
151306,2004,3676,96,284,1849
151306,2005,3807,101,311,1890
151306,2006,4014,109,296,1843
151306,2007,4258,112,307,1868
151306,2008,4509,115,323,1794
151306,2009,5274,120,343,1809
151306,2010,5540,127,349,1757
151324,1991,2272,131,605,1677
151324,1992,2452,131,560,1871
151324,1993,2622,129,548,1939
151324,1994,2802,134,543,1699
151324,1995,2928,140,549,1661
151324,1996,3072,145,535,1606
151324,1997,3196,155,538,1573
151324,1998,3324,157,532,1653
151324,1999,3426,166,524,1665
151324,2000,3564,177,547,1766
151324,2001,3672,182,571,1746
151324,2002,4116,173,539,1719
151324,2003,5322,176,557,1603
151324,2004,5536,181,544,1445
151324,2005,5756,179,509,1287
151324,2006,6102,174,467,1250
151324,2007,6462,176,461,1365
151324,2008,6792,186,454,1405
151324,2009,7226,195,447,1412
151324,2010,7514,198,436,1816
151333,1991,1938,13,73,300
151333,1992,2099,15,77,286
151333,1993,2244,17,81,319
151333,1994,2459,18,83,307
151333,1995,2599,19,78,276
151333,1996,2757,19,69,319
151333,1997,2890,19,72,291
151333,1998,3004,20,69,319
151333,1999,2922,21,67,283
151333,2000,3024,22,67,334
151333,2001,3221,22,68,314
151333,2002,3478,22,74,311
151333,2003,4117,24,77,358
151333,2004,4283,22,83,328
151333,2005,4475,25,85,360
151333,2006,4694,26,86,297
151333,2007,4928,26,84,343
151333,2008,5174,26,80,306
151333,2009,5408,26,72,350
151333,2010,5663,26,76,314
151342,1991,1952,29,171,481
151342,1992,2105,34,171,499
151342,1993,2290,37,175,485
151342,1994,2558,37,183,501
151342,1995,2742,40,182,532
151342,1996,2856,40,180,490
151342,1997,2985,41,183,529
151342,1998,3096,47,200,624
151342,1999,2974,49,202,562
151342,2000,3078,51,207,562
151342,2001,3278,54,212,639
151342,2002,3543,68,219,563
151342,2003,4180,57,220,619
151342,2004,4349,54,237,589
151342,2005,4583,65,233,685
151342,2006,4826,67,234,629
151342,2007,5069,64,237,729
151342,2008,5324,75,235,729
151342,2009,5573,67,251,827
151342,2010,5843,68,248,684
151351,1991,2484,532,1428,4596
151351,1992,2794,588,1374,4881
151351,1993,2988,580,1361,5174
151351,1994,3373,656,1375,5309
151351,1995,3582,682,1344,4952
151351,1996,3783,853,1350,5043
151351,1997,3929,789,1404,5294
151351,1998,4068,943,1411,5937
151351,1999,3752,944,1396,5683
151351,2000,3902,1028,1384,5994
151351,2001,4196,1079,1373,5859
151351,2002,4573,836,1432,6102
151351,2003,5756,851,1486,5809
151351,2004,5986,881,1562,5340
151351,2005,6291,941,1589,5778
151351,2006,6657,979,1615,6087
151351,2007,7000,1089,1640,5975
151351,2008,7368,1136,1682,6307
151351,2009,7722,1197,1721,5833
151351,2010,8124,1233,1726,5174
151360,1991,1952,24,134,447
151360,1992,2105,27,151,405
151360,1993,2250,30,152,473
151360,1994,2465,33,155,437
151360,1995,2595,34,150,376
151360,1996,2768,34,143,368
151360,1997,2883,34,147,315
151360,1998,3021,36,142,329
151360,1999,2955,37,138,352
151360,2000,3024,41,134,332
151360,2001,3221,41,130,330
151360,2002,3478,32,141,402
151360,2003,4117,42,165,433
151360,2004,4283,38,164,401
151360,2005,4475,46,163,312
151360,2006,4710,50,167,369
151360,2007,4962,49,168,362
151360,2008,5228,46,155,373
151360,2009,5478,50,161,437
151360,2010,5752,50,161,440
151379,1991,1962,22,114,572
151379,1992,2115,25,127,621
151379,1993,2260,27,125,668
151379,1994,2442,28,119,607
151379,1995,2572,28,119,570
151379,1996,2718,30,124,629
151379,1997,2847,31,138,617
151379,1998,2986,34,141,698
151379,1999,2922,36,139,694
151379,2000,3024,39,145,688
151379,2001,3221,42,151,639
151379,2002,3479,48,163,627
151379,2003,4117,46,175,622
151379,2004,4283,42,181,663
151379,2005,4475,52,172,594
151379,2006,4698,52,175,663
151379,2007,4934,52,178,714
151379,2008,5184,67,180,841
151379,2009,5417,59,179,866
151379,2010,5672,58,182,821
151388,1991,1952,10,54,207
151388,1992,2105,12,54,254
151388,1993,2250,14,59,247
151388,1994,2485,14,58,241
151388,1995,2615,15,62,220
151388,1996,2728,16,62,220
151388,1997,2849,17,59,259
151388,1998,2987,18,59,210
151388,1999,2922,19,61,226
151388,2000,3024,21,60,230
151388,2001,3221,23,59,236
151388,2002,3478,18,69,281
151388,2003,4117,26,74,283
151388,2004,4283,23,77,250
151388,2005,4475,27,83,256
151388,2006,4697,26,78,209
151388,2007,4932,25,76,243
151388,2008,5178,24,71,262
151388,2009,5416,26,75,323
151388,2010,5676,28,72,347
151777,1991,8270,16,71,253
151777,1992,8960,17,71,225
151777,1993,9600,17,74,217
151777,1994,9600,18,73,236
151777,1995,11470,19,69,301
151777,1996,12120,21,70,278
151777,1997,12660,16,68,257
151777,1998,13280,17,65,287
151777,1999,13930,18,70,277
151777,2000,14510,19,70,292
151777,2001,15230,19,70,289
151777,2002,15990,19,67,269
151777,2003,16940,20,68,298
151777,2004,17950,21,67,243
151777,2005,18860,21,79,290
151777,2006,19800,23,73,270
151777,2007,21000,23,77,277
151777,2008,22000,24,69,346
151777,2009,23000,25,72,383
151777,2010,24100,25,74,349
151786,1991,7584,9,51,195
151786,1992,8594,13,76,113
151786,1993,9360,14,78,198
151786,1994,10234,16,75,210
151786,1995,10824,16,74,190
151786,1996,11440,19,72,137
151786,1997,12458,14,72,196
151786,1998,13406,15,56,162
151786,1999,14012,16,71,210
151786,2000,14432,16,67,185
151786,2001,15226,17,63,148
151786,2002,16000,17,62,186
151786,2003,16800,19,66,201
151786,2004,17600,20,70,210
151786,2005,18400,23,72,154
151786,2006,19900,24,71,240
151786,2007,20800,26,67,224
151786,2008,22400,29,81,262
151786,2009,24000,32,86,250
151786,2010,24960,34,91,266
152080,1991,6752,278,625,1567
152080,1992,14650,305,640,1580
152080,1993,15810,319,644,1602
152080,1994,16840,341,648,1536
152080,1995,17830,376,670,1586
152080,1996,18810,393,687,1589
152080,1997,19800,395,698,1620
152080,1998,20900,372,704,1633
152080,1999,22030,395,726,1627
152080,2000,23180,444,744,1580
152080,2001,24320,486,763,1636
152080,2002,25510,535,760,1561
152080,2003,27170,552,783,1511
152080,2004,29070,584,780,1513
152080,2005,31100,615,877,1493
152080,2006,32900,643,853,1445
152080,2007,34680,680,890,1471
152080,2008,36340,730,907,1515
152080,2009,37970,773,947,1500
152080,2010,39412,829,982,1477
152248,1991,1985,36,235,704
152248,1992,2145,39,241,741
152248,1993,2290,43,247,607
152248,1994,2448,44,253,647
152248,1995,2658,45,251,642
152248,1996,2775,48,247,741
152248,1997,2970,49,257,771
152248,1998,3093,54,262,745
152248,1999,2926,55,260,800
152248,2000,3043,58,269,773
152248,2001,3272,65,278,713
152248,2002,3125,63,272,669
152248,2003,3708,65,273,741
152248,2004,3974,68,263,630
152248,2005,4212,72,256,689
152248,2006,4464,85,262,641
152248,2007,4666,84,279,728
152248,2008,4875,95,287,672
152248,2009,5119,102,293,624
152248,2010,5374,107,297,555
152363,1991,9410,16,48,227
152363,1992,10030,15,48,233
152363,1993,10830,15,45,262
152363,1994,11530,17,44,234
152363,1995,11900,19,42,200
152363,1996,12260,19,49,190
152363,1997,12620,14,47,239
152363,1998,13590,14,50,227
152363,1999,14070,15,54,246
152363,2000,14920,16,53,222
152363,2001,15880,17,53,205
152363,2002,16900,17,56,242
152363,2003,17900,19,56,255
152363,2004,19000,20,52,210
152363,2005,19960,21,56,229
152363,2006,20800,21,53,198
152363,2007,21710,20,53,226
152363,2008,23000,22,54,234
152363,2009,24350,22,51,187
152363,2010,25080,21,56,191
152530,1991,9353,25,86,439
152530,1992,10000,27,89,466
152530,1993,10650,29,94,399
152530,1994,11175,30,98,392
152530,1995,11914,32,103,389
152530,1996,12774,35,102,452
152530,1997,13484,30,106,457
152530,1998,14456,33,109,426
152530,1999,14900,34,113,438
152530,2000,15600,37,115,443
152530,2001,16350,36,118,464
152530,2002,17270,37,118,414
152530,2003,18306,40,119,438
152530,2004,19450,41,119,446
152530,2005,20520,44,126,427
152530,2006,21800,46,132,450
152530,2007,23030,53,122,422
152530,2008,24314,57,126,410
152530,2009,25164,54,129,426
152530,2010,26150,58,140,417
152600,1991,9900,49,224,565
152600,1992,10840,51,225,563
152600,1993,11720,56,204,438
152600,1994,12250,57,201,432
152600,1995,12860,59,172,574
152600,1996,13980,60,196,558
152600,1997,14560,53,201,601
152600,1998,15400,56,207,580
152600,1999,16280,59,224,660
152600,2000,17100,63,219,624
152600,2001,18100,66,214,598
152600,2002,19000,69,225,635
152600,2003,20000,71,232,700
152600,2004,21000,74,237,637
152600,2005,22000,81,243,586
152600,2006,23200,87,254,626
152600,2007,24360,91,265,580
152600,2008,26070,98,261,556
152600,2009,27360,107,242,539
152600,2010,28590,105,254,544
153001,1991,10900,20,71,263
153001,1992,11663,26,70,276
153001,1993,12565,28,70,274
153001,1994,13306,29,66,309
153001,1995,14078,32,64,341
153001,1996,14458,30,72,304
153001,1997,14848,30,73,374
153001,1998,15292,34,79,309
153001,1999,15751,36,84,313
153001,2000,17176,30,83,309
153001,2001,17846,33,82,353
153001,2002,18738,34,81,317
153001,2003,19862,35,88,331
153001,2004,20854,34,81,280
153001,2005,21688,37,81,256
153001,2006,22556,37,82,241
153001,2007,23842,40,86,195
153001,2008,24796,40,84,213
153001,2009,25540,41,82,216
153001,2010,26306,41,83,200
153108,1991,9198,25,88,384
153108,1992,9875,25,88,394
153108,1993,10239,26,89,369
153108,1994,11079,26,87,310
153108,1995,11836,26,83,378
153108,1996,12304,27,82,286
153108,1997,12802,27,82,298
153108,1998,13388,21,81,403
153108,1999,14070,23,83,386
153108,2000,14638,27,82,353
153108,2001,15598,28,82,393
153108,2002,16612,32,86,402
153108,2003,17609,33,89,397
153108,2004,18648,37,90,420
153108,2005,19684,38,87,339
153108,2006,20972,38,87,383
153108,2007,22230,40,83,389
153108,2008,23564,42,88,377
153108,2009,24630,43,88,401
153108,2010,25862,43,88,355
153269,1991,11040,78,271,651
153269,1992,11780,84,278,731
153269,1993,12780,90,285,742
153269,1994,13420,94,276,653
153269,1995,14100,92,270,594
153269,1996,14380,93,267,537
153269,1997,15200,76,269,513
153269,1998,16000,78,259,563
153269,1999,16480,77,262,553
153269,2000,17090,80,258,628
153269,2001,17580,81,255,627
153269,2002,18190,84,244,650
153269,2003,19100,85,237,694
153269,2004,20200,89,249,653
153269,2005,21100,92,246,688
153269,2006,22270,97,246,638
153269,2007,23280,104,257,778
153269,2008,24430,109,270,797
153269,2009,25160,113,275,744
153269,2010,26400,118,275,754
153384,1991,13742,36,131,256
153384,1992,14532,38,121,223
153384,1993,15368,40,128,341
153384,1994,16062,45,140,262
153384,1995,16628,48,143,243
153384,1996,17134,50,141,268
153384,1997,17568,55,142,319
153384,1998,18446,48,134,258
153384,1999,18990,49,136,223
153384,2000,19982,58,148,245
153384,2001,21700,59,160,242
153384,2002,22960,60,170,261
153384,2003,23898,67,179,285
153384,2004,25200,69,176,301
153384,2005,27060,72,180,245
153384,2006,28566,77,183,270
153384,2007,29710,82,186,260
153384,2008,34932,90,193,299
153384,2009,35976,94,189,202
153384,2010,36948,97,188,230
153603,1991,2072,485,1207,2787
153603,1992,2228,474,1197,2833
153603,1993,2352,517,1188,2893
153603,1994,2471,559,1153,2965
153603,1995,2574,556,1029,2937
153603,1996,2666,579,1035,3170
153603,1997,2766,593,1016,3500
153603,1998,2874,620,1006,3348
153603,1999,2786,649,1327,3494
153603,2000,2906,688,1307,3697
153603,2001,3116,714,1288,3910
153603,2002,3692,691,1376,3557
153603,2003,4342,721,1415,3288
153603,2004,4702,769,1391,3142
153603,2005,4890,765,1115,3214
153603,2006,5086,806,1118,3350
153603,2007,5352,828,1097,3671
153603,2008,5524,874,1368,3740
153603,2009,5756,919,1374,3501
153603,2010,6102,929,1305,3623
153834,1991,10600,33,145,538
153834,1992,11600,37,150,543
153834,1993,12375,40,155,554
153834,1994,13240,44,155,565
153834,1995,14100,46,159,538
153834,1996,14900,46,160,557
153834,1997,15630,37,165,562
153834,1998,16525,39,166,592
153834,1999,17290,41,173,552
153834,2000,18080,45,173,588
153834,2001,19325,46,174,537
153834,2002,20310,47,175,541
153834,2003,21600,48,183,612
153834,2004,23070,51,186,601
153834,2005,24570,53,182,558
153834,2006,26380,58,188,542
153834,2007,28840,61,182,552
153834,2008,30920,63,182,511
153834,2009,32140,69,181,507
153834,2010,33330,75,182,551
154095,1991,1952,122,600,1840
154095,1992,2228,123,615,1558
154095,1993,2352,135,622,1691
154095,1994,2455,138,627,1746
154095,1995,2558,148,636,1912
154095,1996,2650,157,646,1899
154095,1997,2752,164,646,1790
154095,1998,2860,171,641,1864
154095,1999,2786,184,646,1978
154095,2000,2906,192,646,2009
154095,2001,3116,210,647,1878
154095,2002,3692,211,641,1674
154095,2003,4342,211,587,1598
154095,2004,4702,217,564,1508
154095,2005,4890,217,597,1550
154095,2006,5086,226,587,1525
154095,2007,5352,227,576,1767
154095,2008,5524,242,587,1804
154095,2009,5756,266,575,1761
154095,2010,6102,258,577,1790
155089,1991,7155,12,48,133
155089,1992,7655,12,48,127
155089,1993,8185,13,48,192
155089,1994,8591,19,52,163
155089,1995,9017,22,61,161
155089,1996,9465,23,63,153
155089,1997,9974,18,63,130
155089,1998,10490,21,67,161
155089,1999,10920,24,69,182
155089,2000,11460,27,70,177
155089,2001,12210,26,71,155
155089,2002,12845,28,78,163
155089,2003,13620,28,75,141
155089,2004,14430,29,79,132
155089,2005,15150,29,72,114
155089,2006,16050,30,80,101
155089,2007,17100,33,76,88
155089,2008,18200,34,75,121
155089,2009,18930,34,74,161
155089,2010,19890,35,74,132
155317,1991,1662,278,942,2810
155317,1992,1798,293,954,2987
155317,1993,1920,309,981,3090
155317,1994,2038,332,999,2804
155317,1995,2182,336,993,3022
155317,1996,2310,347,978,3072
155317,1997,2385,366,958,3261
155317,1998,2470,398,943,3201
155317,1999,2090,431,946,3281
155317,2000,2267,466,974,3550
155317,2001,2333,493,1002,3513
155317,2002,2921,488,994,3482
155317,2003,3527,517,1004,3316
155317,2004,4163,557,1000,3429
155317,2005,4824,611,1055,3462
155317,2006,5513,663,1080,3417
155317,2007,5844,1014,1228,3332
155317,2008,6195,957,1244,3609
155317,2009,6567,987,1152,3067
155317,2010,7167,1025,1154,2837
155335,1991,6380,6,46,71
155335,1992,6636,8,70,69
155335,1993,7380,12,71,78
155335,1994,7710,13,73,98
155335,1995,8100,15,75,97
155335,1996,8500,15,76,74
155335,1997,9000,12,82,75
155335,1998,9000,13,83,96
155335,1999,9000,15,81,130
155335,2000,10148,15,73,132
155335,2001,11060,15,65,92
155335,2002,11890,15,63,107
155335,2003,13198,15,63,132
155335,2004,14650,16,71,114
155335,2005,15822,17,79,112
155335,2006,17008,19,70,109
155335,2007,17688,19,75,94
155335,2008,18574,20,80,84
155335,2009,19200,21,77,112
155335,2010,19872,21,76,153
155399,1991,1699,247,918,2467
155399,1992,1841,261,904,2525
155399,1993,1975,254,895,2503
155399,1994,2085,270,864,2540
155399,1995,2199,277,831,2626
155399,1996,2373,282,808,2463
155399,1997,2467,297,862,2650
155399,1998,2544,315,876,2640
155399,1999,2090,332,876,2921
155399,2000,2267,354,866,3035
155399,2001,2333,369,857,2973
155399,2002,2918,410,882,2988
155399,2003,3510,435,850,2794
155399,2004,4110,453,893,2869
155399,2005,4560,469,888,2721
155399,2006,4830,493,921,2748
155399,2007,5625,508,943,2826
155399,2008,5954,552,986,2850
155399,2009,6186,615,973,2748
155399,2010,6672,613,949,2884
155520,1991,5250,11,58,177
155520,1992,6006,13,57,188
155520,1993,6483,13,61,184
155520,1994,6840,15,66,226
155520,1995,7440,16,64,216
155520,1996,8668,17,67,214
155520,1997,9498,15,67,234
155520,1998,10122,18,67,229
155520,1999,9580,18,72,189
155520,2000,10150,19,71,235
155520,2001,10650,20,71,230
155520,2002,11270,21,74,281
155520,2003,11910,21,70,227
155520,2004,12630,22,73,212
155520,2005,13754,23,77,177
155520,2006,14968,24,79,218
155520,2007,16090,25,82,186
155520,2008,17216,27,80,177
155520,2009,18146,28,81,159
155520,2010,19250,29,86,185
155627,1991,6450,12,34,97
155627,1992,6900,12,34,93
155627,1993,7250,14,30,110
155627,1994,7590,15,32,86
155627,1995,7960,17,27,115
155627,1996,8350,13,30,117
155627,1997,8850,10,31,113
155627,1998,9560,8,27,91
155627,1999,10040,9,30,92
155627,2000,10750,10,25,84
155627,2001,11550,11,21,104
155627,2002,12200,12,18,76
155627,2003,12810,12,24,86
155627,2004,13850,27,22,65
155627,2005,14500,26,20,90
155627,2006,15500,27,25,78
155627,2007,17000,31,26,109
155627,2008,18070,32,28,121
155627,2009,19100,33,27,96
155627,2010,20000,37,27,101
155937,1991,6800,6,30,108
155937,1992,7230,7,31,106
155937,1993,7890,7,30,144
155937,1994,8280,8,33,148
155937,1995,8926,8,32,98
155937,1996,9596,7,31,125
155937,1997,10076,8,30,118
155937,1998,10504,8,31,141
155937,1999,11030,8,31,106
155937,2000,11582,9,32,109
155937,2001,12100,10,34,86
155937,2002,12750,11,38,76
155937,2003,13150,11,34,92
155937,2004,13807,8,37,110
155937,2005,13806,11,37,104
